customer_id,customer_name,email,gender,age,geography,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,last_login_date,signup_date,churn_status,churn_date,created_at
81435,Akash Iyer,customer81435@analyticsplatform.com,Female,22,Nagpur,14,2981.24,40067.87,Annual,Debit Card,4,2026-07-09,2025-06-25,f,,2026-08-25 16:30:07.785395
81436,Sakshi Gupta,customer81436@analyticsplatform.com,Female,64,Nagpur,6,3764.64,23265.48,Monthly,Credit Card,6,2026-07-24,2026-02-25,t,2026-03-26,2026-08-25 16:30:07.785395
81437,Rahul Gupta,customer81437@analyticsplatform.com,Female,36,Chennai,65,3677.15,227064.01,Annual,Digital Wallet,6,2026-05-15,2021-03-25,f,,2026-08-25 16:30:07.785395
81438,Simran Mishra,customer81438@analyticsplatform.com,Female,40,Kolkata,44,791.76,36579.31,Annual,UPI,4,2026-05-30,2022-12-25,f,,2026-08-25 16:30:07.785395
81439,Aanya Shetty,customer81439@analyticsplatform.com,Male,24,Mumbai,68,3043.77,194557.78,Monthly,Net Banking,3,2026-06-20,2020-12-25,f,,2026-08-25 16:30:07.785395
81440,Aditi Sharma,customer81440@analyticsplatform.com,Male,64,Mumbai,28,1317.52,33570.41,Annual,UPI,6,2026-05-29,2024-04-25,f,,2026-08-25 16:30:07.785395
81441,Aarav Patel,customer81441@analyticsplatform.com,Male,66,Chennai,1,894.89,805.40,Monthly,Debit Card,2,2026-08-21,2026-07-25,f,,2026-08-25 16:30:07.785395
81442,Vivaan Patel,customer81442@analyticsplatform.com,Female,60,Jaipur,11,3005.22,30412.83,Monthly,Digital Wallet,0,2026-06-07,2025-09-25,f,,2026-08-25 16:30:07.785395
81443,Siddharth Mishra,customer81443@analyticsplatform.com,Male,62,Ahmedabad,49,985.00,50195.60,Monthly,Credit Card,2,2026-05-02,2022-07-25,f,,2026-08-25 16:30:07.785395
81444,Rahul Mehta,customer81444@analyticsplatform.com,Male,59,Mumbai,7,3753.61,27326.28,Monthly,Net Banking,0,2026-05-18,2026-01-25,f,,2026-08-25 16:30:07.785395
81445,Rahul Singh,customer81445@analyticsplatform.com,Female,66,Delhi,46,1803.66,80479.31,Annual,Digital Wallet,7,2026-07-11,2022-10-25,f,,2026-08-25 16:30:07.785395
81446,Rahul Kulkarni,customer81446@analyticsplatform.com,Male,50,Hyderabad,6,1383.71,7389.01,Annual,Debit Card,8,2026-08-22,2026-02-25,f,,2026-08-25 16:30:07.785395
81447,Aman Naidu,customer81447@analyticsplatform.com,Male,31,Chennai,8,2787.38,20961.10,Annual,Credit Card,8,2026-08-16,2025-12-25,f,,2026-08-25 16:30:07.785395
81448,Kabir Reddy,customer81448@analyticsplatform.com,Female,44,Kolkata,57,3244.74,173853.17,Quarterly,Credit Card,0,2026-08-16,2021-11-25,f,,2026-08-25 16:30:07.785395
81449,Aarav Roy,customer81449@analyticsplatform.com,Male,57,Kolkata,36,913.92,27965.95,Quarterly,UPI,7,2026-05-26,2023-08-25,f,,2026-08-25 16:30:07.785395
81450,Rahul Jain,customer81450@analyticsplatform.com,Female,56,Pune,64,2459.11,146366.23,Monthly,Digital Wallet,7,2026-06-03,2021-04-25,t,2025-07-31,2026-08-25 16:30:07.785395
81451,Sneha Khalse,customer81451@analyticsplatform.com,Male,72,Jaipur,26,1058.09,28060.55,Annual,Credit Card,8,2026-07-07,2024-06-25,f,,2026-08-25 16:30:07.785395
81452,Rahul Reddy,customer81452@analyticsplatform.com,Male,43,Delhi,24,3624.51,90467.77,Monthly,Net Banking,1,2026-07-16,2024-08-25,f,,2026-08-25 16:30:07.785395
81453,Kavya Naidu,customer81453@analyticsplatform.com,Male,73,Kolkata,20,1618.24,32041.15,Monthly,UPI,7,2026-07-09,2024-12-25,t,2025-10-23,2026-08-25 16:30:07.785395
81454,Sakshi Chopra,customer81454@analyticsplatform.com,Female,47,Mumbai,37,1192.48,44562.98,Quarterly,Credit Card,6,2026-08-03,2023-07-25,f,,2026-08-25 16:30:07.785395
81455,Rahul Shah,customer81455@analyticsplatform.com,Female,20,Mumbai,28,3988.20,100502.64,Annual,Digital Wallet,0,2026-05-09,2024-04-25,f,,2026-08-25 16:30:07.785395
81456,Vivaan Joshi,customer81456@analyticsplatform.com,Female,51,Kolkata,45,995.51,44797.95,Monthly,Credit Card,0,2026-06-29,2022-11-25,f,,2026-08-25 16:30:07.785395
81457,Riya Singh,customer81457@analyticsplatform.com,Male,31,Pune,5,586.74,2963.04,Monthly,Digital Wallet,7,2026-08-14,2026-03-25,t,2026-08-06,2026-08-25 16:30:07.785395
81458,Rohan Bose,customer81458@analyticsplatform.com,Female,73,Chennai,50,2346.34,113797.49,Annual,Net Banking,8,2026-07-03,2022-06-25,f,,2026-08-25 16:30:07.785395
81459,Reyansh Kumar,customer81459@analyticsplatform.com,Female,40,Pune,57,767.66,42443.92,Monthly,UPI,4,2026-07-05,2021-11-25,f,,2026-08-25 16:30:07.785395
81460,Isha Gupta,customer81460@analyticsplatform.com,Female,62,Kolkata,12,2266.74,24480.79,Quarterly,Net Banking,2,2026-07-16,2025-08-25,f,,2026-08-25 16:30:07.785395
81461,Rahul Kulkarni,customer81461@analyticsplatform.com,Male,58,Hyderabad,58,3069.36,181583.34,Annual,Debit Card,1,2026-08-12,2021-10-25,f,,2026-08-25 16:30:07.785395
81462,Riya Deshmukh,customer81462@analyticsplatform.com,Male,70,Ahmedabad,69,3879.98,257009.88,Monthly,UPI,3,2026-04-30,2020-11-25,t,2022-08-19,2026-08-25 16:30:07.785395
81463,Kavya Reddy,customer81463@analyticsplatform.com,Female,38,Kolkata,3,946.36,2782.30,Quarterly,Net Banking,2,2026-07-12,2026-05-25,f,,2026-08-25 16:30:07.785395
81464,Priya Singh,customer81464@analyticsplatform.com,Female,70,Jaipur,24,3771.34,85986.55,Quarterly,Credit Card,7,2026-08-16,2024-08-25,f,,2026-08-25 16:30:07.785395
81465,Rahul Mehta,customer81465@analyticsplatform.com,Female,71,Chennai,32,2543.41,80575.23,Monthly,Debit Card,6,2026-07-01,2023-12-25,f,,2026-08-25 16:30:07.785395
81466,Arjun Singh,customer81466@analyticsplatform.com,Female,31,Pune,53,1911.20,98254.79,Annual,Debit Card,7,2026-08-22,2022-03-25,f,,2026-08-25 16:30:07.785395
81467,Neha Jain,customer81467@analyticsplatform.com,Male,54,Ahmedabad,49,2754.83,128237.34,Annual,UPI,7,2026-06-09,2022-07-25,f,,2026-08-25 16:30:07.785395
81468,Aditi Shetty,customer81468@analyticsplatform.com,Female,66,Bengaluru,57,2117.07,120672.99,Annual,Debit Card,4,2026-08-03,2021-11-25,f,,2026-08-25 16:30:07.785395
81469,Rahul Singh,customer81469@analyticsplatform.com,Male,55,Bengaluru,23,2670.05,54655.92,Monthly,Digital Wallet,0,2026-07-18,2024-09-25,f,,2026-08-25 16:30:07.785395
81470,Aditya Gupta,customer81470@analyticsplatform.com,Female,52,Nagpur,68,1850.46,113248.15,Quarterly,Debit Card,2,2026-08-23,2020-12-25,f,,2026-08-25 16:30:07.785395
81471,Arjun Iyer,customer81471@analyticsplatform.com,Male,37,Pune,44,1970.78,85847.18,Annual,Net Banking,1,2026-07-23,2022-12-25,f,,2026-08-25 16:30:07.785395
81472,Pooja Gupta,customer81472@analyticsplatform.com,Female,65,Bengaluru,26,3117.21,76184.61,Monthly,Credit Card,5,2026-08-07,2024-06-25,t,2026-01-26,2026-08-25 16:30:07.785395
81473,Kavya Iyer,customer81473@analyticsplatform.com,Male,61,Nagpur,16,2932.87,41764.07,Monthly,Credit Card,1,2026-06-23,2025-04-25,f,,2026-08-25 16:30:07.785395
81474,Ishaan Reddy,customer81474@analyticsplatform.com,Male,72,Delhi,1,3497.19,3672.05,Monthly,Debit Card,0,2026-08-13,2026-07-25,f,,2026-08-25 16:30:07.785395
81475,Aditi Shah,customer81475@analyticsplatform.com,Male,39,Pune,58,600.50,31346.10,Monthly,Credit Card,8,2026-08-12,2021-10-25,f,,2026-08-25 16:30:07.785395
81476,Rahul Roy,customer81476@analyticsplatform.com,Male,18,Hyderabad,64,1337.47,82174.16,Monthly,UPI,3,2026-05-17,2021-04-25,f,,2026-08-25 16:30:07.785395
81477,Priya Kumar,customer81477@analyticsplatform.com,Female,66,Kolkata,47,864.03,38985.03,Quarterly,Net Banking,5,2026-05-12,2022-09-25,f,,2026-08-25 16:30:07.785395
81478,Sakshi Chopra,customer81478@analyticsplatform.com,Male,56,Chennai,14,533.37,7243.16,Annual,Debit Card,5,2026-06-25,2025-06-25,f,,2026-08-25 16:30:07.785395
81479,Simran Nair,customer81479@analyticsplatform.com,Male,38,Chennai,38,917.69,35569.66,Quarterly,Digital Wallet,8,2026-07-11,2023-06-25,f,,2026-08-25 16:30:07.785395
81480,Aarav Mishra,customer81480@analyticsplatform.com,Female,61,Nagpur,12,1932.38,21101.59,Quarterly,Credit Card,0,2026-06-08,2025-08-25,f,,2026-08-25 16:30:07.785395
81481,Sakshi Naidu,customer81481@analyticsplatform.com,Male,65,Delhi,25,3703.95,94450.73,Monthly,Net Banking,0,2026-06-10,2024-07-25,f,,2026-08-25 16:30:07.785395
81482,Aman Iyer,customer81482@analyticsplatform.com,Male,67,Hyderabad,58,1775.78,100935.34,Quarterly,Credit Card,2,2026-07-10,2021-10-25,f,,2026-08-25 16:30:07.785395
81483,Aman Reddy,customer81483@analyticsplatform.com,Male,18,Jaipur,23,1752.03,37475.92,Monthly,Digital Wallet,3,2026-07-10,2024-09-25,f,,2026-08-25 16:30:07.785395
81484,Meera Shah,customer81484@analyticsplatform.com,Female,44,Hyderabad,14,1319.60,17550.68,Annual,Digital Wallet,0,2026-08-10,2025-06-25,f,,2026-08-25 16:30:07.785395
81485,Isha Naidu,customer81485@analyticsplatform.com,Male,72,Mumbai,44,1964.19,84695.87,Annual,Digital Wallet,5,2026-08-11,2022-12-25,f,,2026-08-25 16:30:07.785395
81486,Siddharth Patel,customer81486@analyticsplatform.com,Male,26,Pune,29,1159.84,29599.12,Annual,Credit Card,6,2026-06-17,2024-03-25,f,,2026-08-25 16:30:07.785395
81487,Vihaan Kulkarni,customer81487@analyticsplatform.com,Male,19,Delhi,22,3269.35,61856.10,Monthly,Net Banking,4,2026-06-06,2024-10-25,f,,2026-08-25 16:30:07.785395
81488,Rahul Naidu,customer81488@analyticsplatform.com,Female,46,Chennai,29,2168.10,59102.41,Quarterly,UPI,4,2026-08-25,2024-03-25,f,,2026-08-25 16:30:07.785395
81489,Kunal Kulkarni,customer81489@analyticsplatform.com,Male,75,Bengaluru,20,2927.43,58548.60,Annual,Digital Wallet,5,2026-05-01,2024-12-25,f,,2026-08-25 16:30:07.785395
81490,Neha Khalse,customer81490@analyticsplatform.com,Female,19,Delhi,54,3757.84,180601.79,Quarterly,Credit Card,4,2026-05-12,2022-02-25,f,,2026-08-25 16:30:07.785395
81491,Aman Das,customer81491@analyticsplatform.com,Male,24,Mumbai,58,3100.19,178012.91,Quarterly,Debit Card,1,2026-06-10,2021-10-25,f,,2026-08-25 16:30:07.785395
81492,Nisha Bose,customer81492@analyticsplatform.com,Female,46,Ahmedabad,62,3428.36,197679.24,Annual,Credit Card,1,2026-05-24,2021-06-25,f,,2026-08-25 16:30:07.785395
81493,Riya Shah,customer81493@analyticsplatform.com,Female,45,Mumbai,50,3128.68,140790.60,Annual,Debit Card,6,2026-08-01,2022-06-25,f,,2026-08-25 16:30:07.785395
81494,Priya Gupta,customer81494@analyticsplatform.com,Female,51,Hyderabad,59,1642.36,99806.22,Quarterly,Net Banking,8,2026-05-28,2021-09-25,f,,2026-08-25 16:30:07.785395
81495,Siddharth Jain,customer81495@analyticsplatform.com,Male,34,Mumbai,35,2092.60,66649.31,Quarterly,UPI,4,2026-07-31,2023-09-25,f,,2026-08-25 16:30:07.785395
81496,Aditi Singh,customer81496@analyticsplatform.com,Female,24,Mumbai,20,932.83,18096.90,Quarterly,Net Banking,2,2026-08-18,2024-12-25,f,,2026-08-25 16:30:07.785395
81497,Priya Joshi,customer81497@analyticsplatform.com,Male,27,Hyderabad,54,2388.50,132848.37,Monthly,Credit Card,8,2026-05-05,2022-02-25,f,,2026-08-25 16:30:07.785395
81498,Aanya Bose,customer81498@analyticsplatform.com,Female,59,Delhi,63,1423.25,82491.57,Monthly,UPI,4,2026-06-18,2021-05-25,f,,2026-08-25 16:30:07.785395
81499,Sakshi Chopra,customer81499@analyticsplatform.com,Female,39,Chennai,63,2018.64,122087.35,Annual,Debit Card,3,2026-05-22,2021-05-25,f,,2026-08-25 16:30:07.785395
81500,Arjun Das,customer81500@analyticsplatform.com,Male,59,Jaipur,39,1343.21,47670.52,Monthly,Digital Wallet,5,2026-05-14,2023-05-25,t,2023-06-29,2026-08-25 16:30:07.785395
81501,Kabir Patel,customer81501@analyticsplatform.com,Male,47,Mumbai,62,719.14,45924.28,Quarterly,UPI,3,2026-07-04,2021-06-25,f,,2026-08-25 16:30:07.785395
81502,Ishaan Mehta,customer81502@analyticsplatform.com,Male,19,Jaipur,51,3878.19,193831.94,Quarterly,Credit Card,3,2026-06-03,2022-05-25,t,2022-11-04,2026-08-25 16:30:07.785395
81503,Reyansh Verma,customer81503@analyticsplatform.com,Female,20,Hyderabad,50,1206.97,57934.56,Monthly,Net Banking,3,2026-06-05,2022-06-25,f,,2026-08-25 16:30:07.785395
81504,Vivaan Yadav,customer81504@analyticsplatform.com,Male,23,Bengaluru,9,729.04,6430.13,Quarterly,Digital Wallet,1,2026-08-18,2025-11-25,f,,2026-08-25 16:30:07.785395
81505,Kavya Mishra,customer81505@analyticsplatform.com,Female,44,Chennai,40,2827.13,109692.64,Quarterly,Credit Card,8,2026-06-15,2023-04-25,f,,2026-08-25 16:30:07.785395
81506,Arjun Kulkarni,customer81506@analyticsplatform.com,Male,37,Delhi,72,1771.36,114784.13,Annual,UPI,0,2026-06-04,2020-08-25,f,,2026-08-25 16:30:07.785395
81507,Nisha Patel,customer81507@analyticsplatform.com,Female,39,Mumbai,61,3261.33,185015.25,Monthly,Credit Card,4,2026-08-19,2021-07-25,t,2025-04-24,2026-08-25 16:30:07.785395
81508,Simran Kulkarni,customer81508@analyticsplatform.com,Male,72,Hyderabad,43,1338.01,52931.68,Quarterly,Digital Wallet,0,2026-07-06,2023-01-25,f,,2026-08-25 16:30:07.785395
81509,Simran Verma,customer81509@analyticsplatform.com,Male,23,Jaipur,14,2277.44,28376.90,Monthly,Net Banking,2,2026-08-21,2025-06-25,f,,2026-08-25 16:30:07.785395
81510,Pooja Kulkarni,customer81510@analyticsplatform.com,Female,21,Chennai,7,2803.08,18051.84,Annual,Net Banking,7,2026-05-28,2026-01-25,t,2026-08-21,2026-08-25 16:30:07.785395
81511,Riya Verma,customer81511@analyticsplatform.com,Male,69,Pune,13,2860.66,35701.04,Quarterly,UPI,0,2026-07-30,2025-07-25,f,,2026-08-25 16:30:07.785395
81512,Rahul Nair,customer81512@analyticsplatform.com,Male,74,Mumbai,1,3068.10,3160.14,Quarterly,Debit Card,3,2026-08-06,2026-07-25,f,,2026-08-25 16:30:07.785395
81513,Aanya Shetty,customer81513@analyticsplatform.com,Male,55,Chennai,40,1138.26,44164.49,Quarterly,Credit Card,0,2026-05-25,2023-04-25,f,,2026-08-25 16:30:07.785395
81514,Rahul Iyer,customer81514@analyticsplatform.com,Male,30,Ahmedabad,2,984.15,1751.79,Monthly,Debit Card,7,2026-07-24,2026-06-25,t,2026-07-14,2026-08-25 16:30:07.785395
81515,Aditi Roy,customer81515@analyticsplatform.com,Male,20,Hyderabad,38,1625.20,58669.72,Monthly,UPI,3,2026-05-11,2023-06-25,f,,2026-08-25 16:30:07.785395
81516,Priya Shetty,customer81516@analyticsplatform.com,Female,59,Kolkata,21,1393.61,28095.18,Monthly,Debit Card,3,2026-05-14,2024-11-25,f,,2026-08-25 16:30:07.785395
81517,Aarav Sharma,customer81517@analyticsplatform.com,Male,23,Chennai,43,590.79,22609.53,Quarterly,Net Banking,8,2026-08-20,2023-01-25,f,,2026-08-25 16:30:07.785395
81518,Aditya Joshi,customer81518@analyticsplatform.com,Male,71,Kolkata,30,2559.61,65270.06,Monthly,Credit Card,2,2026-05-04,2024-02-25,t,2025-03-17,2026-08-25 16:30:07.785395
81519,Ananya Kulkarni,customer81519@analyticsplatform.com,Female,73,Ahmedabad,41,3325.91,124089.70,Monthly,Net Banking,6,2026-06-10,2023-03-25,f,,2026-08-25 16:30:07.785395
81520,Sneha Kulkarni,customer81520@analyticsplatform.com,Male,42,Hyderabad,3,3592.61,10993.39,Monthly,UPI,8,2026-07-20,2026-05-25,t,2026-06-14,2026-08-25 16:30:07.785395
81521,Kunal Patel,customer81521@analyticsplatform.com,Female,70,Chennai,27,3727.95,102667.74,Annual,UPI,0,2026-07-16,2024-05-25,f,,2026-08-25 16:30:07.785395
81522,Isha Verma,customer81522@analyticsplatform.com,Female,36,Hyderabad,65,1920.29,122322.47,Quarterly,Digital Wallet,2,2026-06-06,2021-03-25,f,,2026-08-25 16:30:07.785395
81523,Nisha Reddy,customer81523@analyticsplatform.com,Female,49,Kolkata,61,3614.44,194023.14,Monthly,Debit Card,8,2026-06-09,2021-07-25,f,,2026-08-25 16:30:07.785395
81524,Kabir Chopra,customer81524@analyticsplatform.com,Male,69,Bengaluru,67,2601.77,162116.29,Monthly,Credit Card,7,2026-07-15,2021-01-25,t,2022-07-19,2026-08-25 16:30:07.785395
81525,Simran Gupta,customer81525@analyticsplatform.com,Male,55,Bengaluru,54,2666.17,139653.98,Quarterly,Net Banking,4,2026-07-12,2022-02-25,f,,2026-08-25 16:30:07.785395
81526,Nisha Iyer,customer81526@analyticsplatform.com,Female,23,Nagpur,26,3004.79,78905.79,Monthly,Net Banking,3,2026-05-06,2024-06-25,t,2025-07-09,2026-08-25 16:30:07.785395
81527,Sakshi Naidu,customer81527@analyticsplatform.com,Male,46,Jaipur,69,2622.23,189980.56,Annual,UPI,6,2026-06-28,2020-11-25,f,,2026-08-25 16:30:07.785395
81528,Simran Shetty,customer81528@analyticsplatform.com,Male,49,Kolkata,70,1860.88,115932.82,Monthly,UPI,8,2026-07-31,2020-10-25,f,,2026-08-25 16:30:07.785395
81529,Arjun Mehta,customer81529@analyticsplatform.com,Male,22,Kolkata,42,1604.97,66060.57,Quarterly,Net Banking,8,2026-05-09,2023-02-25,f,,2026-08-25 16:30:07.785395
81530,Kavya Mehta,customer81530@analyticsplatform.com,Male,44,Delhi,53,1867.23,99952.82,Quarterly,Credit Card,3,2026-05-03,2022-03-25,f,,2026-08-25 16:30:07.785395
81531,Diya Shetty,customer81531@analyticsplatform.com,Female,67,Bengaluru,67,3280.86,200034.03,Annual,Debit Card,1,2026-05-02,2021-01-25,f,,2026-08-25 16:30:07.785395
81532,Kavya Kumar,customer81532@analyticsplatform.com,Male,64,Mumbai,69,3144.00,216936.00,Quarterly,Debit Card,2,2026-08-06,2020-11-25,f,,2026-08-25 16:30:07.785395
81533,Pooja Nair,customer81533@analyticsplatform.com,Female,38,Kolkata,72,2327.29,154159.69,Quarterly,Digital Wallet,6,2026-07-29,2020-08-25,f,,2026-08-25 16:30:07.785395
81534,Krishna Iyer,customer81534@analyticsplatform.com,Female,25,Delhi,11,565.26,6093.50,Annual,Net Banking,5,2026-07-23,2025-09-25,f,,2026-08-25 16:30:07.785395
81535,Aman Shetty,customer81535@analyticsplatform.com,Female,43,Nagpur,58,668.38,34114.12,Annual,Net Banking,5,2026-05-28,2021-10-25,f,,2026-08-25 16:30:07.785395
81536,Rahul Jain,customer81536@analyticsplatform.com,Male,72,Jaipur,31,2311.42,68071.32,Monthly,Credit Card,5,2026-08-11,2024-01-25,t,2025-10-16,2026-08-25 16:30:07.785395
81537,Nisha Nair,customer81537@analyticsplatform.com,Female,56,Hyderabad,32,1347.73,43989.91,Quarterly,Digital Wallet,5,2026-06-10,2023-12-25,f,,2026-08-25 16:30:07.785395
81538,Aditya Shetty,customer81538@analyticsplatform.com,Female,74,Ahmedabad,59,1208.42,61315.23,Quarterly,Net Banking,6,2026-06-18,2021-09-25,f,,2026-08-25 16:30:07.785395
81539,Pooja Yadav,customer81539@analyticsplatform.com,Female,44,Ahmedabad,61,1435.32,84927.88,Quarterly,Net Banking,8,2026-07-12,2021-07-25,f,,2026-08-25 16:30:07.785395
81540,Kabir Shah,customer81540@analyticsplatform.com,Female,46,Bengaluru,54,1896.07,94196.76,Monthly,Net Banking,6,2026-05-21,2022-02-25,t,2023-07-25,2026-08-25 16:30:07.785395
81541,Aditya Iyer,customer81541@analyticsplatform.com,Male,46,Delhi,35,3112.36,98039.34,Quarterly,Digital Wallet,5,2026-06-01,2023-09-25,f,,2026-08-25 16:30:07.785395
81542,Kavya Verma,customer81542@analyticsplatform.com,Male,74,Bengaluru,13,2380.73,26616.56,Annual,Net Banking,1,2026-08-07,2025-07-25,f,,2026-08-25 16:30:07.785395
81543,Vivaan Joshi,customer81543@analyticsplatform.com,Female,38,Kolkata,4,926.29,3594.01,Annual,Digital Wallet,5,2026-04-30,2026-04-25,f,,2026-08-25 16:30:07.785395
81544,Siddharth Khalse,customer81544@analyticsplatform.com,Male,63,Hyderabad,13,3632.84,45337.84,Annual,Net Banking,5,2026-06-03,2025-07-25,f,,2026-08-25 16:30:07.785395
81545,Siddharth Chopra,customer81545@analyticsplatform.com,Male,72,Bengaluru,29,1993.18,59536.29,Quarterly,Debit Card,6,2026-07-12,2024-03-25,f,,2026-08-25 16:30:07.785395
81546,Aanya Das,customer81546@analyticsplatform.com,Male,30,Chennai,3,2122.60,5667.34,Monthly,Digital Wallet,4,2026-06-02,2026-05-25,f,,2026-08-25 16:30:07.785395
81547,Akash Kulkarni,customer81547@analyticsplatform.com,Female,19,Mumbai,51,1649.35,87481.52,Quarterly,Digital Wallet,7,2026-08-23,2022-05-25,f,,2026-08-25 16:30:07.785395
81548,Diya Mishra,customer81548@analyticsplatform.com,Male,20,Delhi,59,1733.09,105319.88,Quarterly,UPI,7,2026-05-31,2021-09-25,f,,2026-08-25 16:30:07.785395
81549,Pooja Das,customer81549@analyticsplatform.com,Female,24,Hyderabad,43,2574.11,102938.66,Quarterly,Debit Card,8,2026-06-29,2023-01-25,f,,2026-08-25 16:30:07.785395
81550,Kunal Yadav,customer81550@analyticsplatform.com,Male,64,Nagpur,3,1506.31,4112.23,Annual,Credit Card,6,2026-07-29,2026-05-25,f,,2026-08-25 16:30:07.785395
81551,Priya Reddy,customer81551@analyticsplatform.com,Female,52,Pune,25,809.02,19416.48,Annual,Debit Card,0,2026-07-13,2024-07-25,f,,2026-08-25 16:30:07.785395
81552,Tanvi Yadav,customer81552@analyticsplatform.com,Female,65,Nagpur,33,599.42,18000.58,Monthly,Credit Card,1,2026-05-12,2023-11-25,f,,2026-08-25 16:30:07.785395
81553,Akash Roy,customer81553@analyticsplatform.com,Male,43,Ahmedabad,3,1709.39,5128.17,Annual,Credit Card,4,2026-07-04,2026-05-25,f,,2026-08-25 16:30:07.785395
81554,Siddharth Roy,customer81554@analyticsplatform.com,Female,36,Ahmedabad,38,2141.58,78938.64,Monthly,Debit Card,8,2026-07-03,2023-06-25,t,2023-11-23,2026-08-25 16:30:07.785395
81555,Sakshi Das,customer81555@analyticsplatform.com,Female,74,Ahmedabad,65,2137.22,120859.79,Monthly,Digital Wallet,6,2026-06-20,2021-03-25,f,,2026-08-25 16:30:07.785395
81556,Tanvi Kulkarni,customer81556@analyticsplatform.com,Female,32,Delhi,26,3305.44,73050.22,Monthly,Debit Card,1,2026-06-09,2024-06-25,f,,2026-08-25 16:30:07.785395
81557,Reyansh Singh,customer81557@analyticsplatform.com,Male,63,Jaipur,34,1890.16,60409.51,Monthly,Credit Card,6,2026-07-17,2023-10-25,t,2025-05-04,2026-08-25 16:30:07.785395
81558,Riya Mishra,customer81558@analyticsplatform.com,Male,70,Hyderabad,57,1630.79,89236.83,Quarterly,Net Banking,5,2026-05-16,2021-11-25,f,,2026-08-25 16:30:07.785395
81559,Pooja Deshmukh,customer81559@analyticsplatform.com,Female,40,Pune,5,862.06,4482.71,Annual,Debit Card,4,2026-07-23,2026-03-25,f,,2026-08-25 16:30:07.785395
81560,Ishaan Verma,customer81560@analyticsplatform.com,Female,59,Pune,59,2759.01,156270.33,Monthly,Net Banking,5,2026-07-09,2021-09-25,f,,2026-08-25 16:30:07.785395
81561,Aanya Nair,customer81561@analyticsplatform.com,Female,57,Pune,22,3533.09,76950.70,Monthly,Net Banking,1,2026-07-09,2024-10-25,t,2024-12-29,2026-08-25 16:30:07.785395
